run_id,checkpoint,benchmark,task,category,prompt_id,prompt_hash,prompt_level_strict,passed_instruction_count,supported_instruction_count,unsupported_instruction_count,generated_sha256,generation_input_tokens,generation_output_tokens
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:0,568d9f87e12172fe23bba70a40f757162ac473d8f8cce6862604ba69853f82d3,False,2,3,0,dc3e90693de57961dbac02f958b06a610fedc206d7f103a79f676bd0721cd312,89,384
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:1,9afd3974a97dce68f083f36f390aaf6b5668b134a341150d2ff7b75584a3494a,True,1,1,0,735fe580357321b458cb2eae5053a907ccebe0bd7237e02e966bf6ba46accf27,50,384
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:2,42349354adf5ed8c125309c94b0dbf50f6a55e8a8381c89177dae605c4fa30ee,True,1,1,0,5feb68b05b62b7b948fabc45277649e751f97caf3159ba1c3a34d75f0b8dbceb,51,384
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:3,af0af45c82f12871ce2d74c46d39bd63e68dda332b2dc4799b631674cd9f7eeb,False,1,2,0,5b0b03567f6e39de93e5c1ad2aa8b5325ce2de83090612e9e5a7f64e2c910dec,88,384
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:4,3e68d6ffa924607fb0a5581583b3b62fd83f497221542eff8e08fbdee5ab0bb9,True,1,1,0,abda7f74fd2917a9db4001d69152d0f4676fb3be65ee9af718e51ce344c798cc,52,304
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:5,967a0cc5458cbdf19c4a071581dbbe4593390b364d662844d43847f8375e6088,True,1,1,0,0a0598dc28228ba92e97bc7039db11671fc23bfc2debd981bac7955b6aac3e0d,85,304
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:6,8fae48ebac6ef80ed57f79f9dc0ab60dc733f0c0931e57b9b04da98a14ee371c,True,2,2,0,3aa89bc58ffb29976f45b836a26707efa17257ca3b842fd51546ce657d49d5f9,54,304
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:7,5a4c6eac29ec8d1d25e8ada5c34a9d03d7ad475a4a42d20c3f409b182ae04ae5,False,2,3,0,2c1afef9d0e2672b765701da3de5931fc8d42d84642de69c6afdff68cd6a2fd4,58,304
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:8,a57019da358a4dc65c27c557aa24e97086e628787538425f9a14eec670545965,True,1,1,0,1280c1c8f97d263aa3b33c54e43e752583907e72acd2ca4b660829d9e3578ded,29,384
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:9,af6d86d9adfd5f2097146fad6f785d94eca428e22ea3358df6fbbb2566c2fbad,False,1,3,0,5f9bbf953b327b2c5061dbb345dba9290eef231a35849c52df365bb0b87d32ba,59,384
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:10,71a2322518fb82abe2be60af4c6aa95a0202883462ea3fc3429a924eb5a5f7fa,False,0,1,0,521bcb02cefdb04bb43e3ea374ac1cad3ed3f01a20405246b9c6aa4ae7705a43,34,384
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:11,2807abb2d5ffce2b5790a315e087490c8d7cac93d1316acc2a91e54b3bf35efa,False,0,1,0,61df44c8fbcfb824314059c883f68fca7397730555ba3ce7f9f13b52fd6a0ba6,47,384
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:12,4d7c79793a796f33cdc331221fe309fc5194ceb1ac4ffcc15288842e21aa4513,False,0,1,0,dae41e431b652f42a71f69e9f1e497197955a7eeb060f7f29b5ca7a147415f10,47,331
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:13,acf0bed34038ceed58369c5daa5a663b6e39ca9a2961d963864309e449d428e9,True,1,1,0,aae8f16acb6997c3000d473616ffbb008e0ee1f97730dcf1ffd7152444a2dad8,41,331
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:14,482f4751333f434297bb137c0433b051546dabfc3dff93c8cb748b439e34c2e4,True,1,1,0,3a6d903d2ed959cafe5dfa2084287f4e49e26311dedabfa5cdc1647593660d2b,31,331
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:15,d8903759c046bc5acbb789b13f0a316d605498fbbc1d0eca3e459fecbebc380d,True,1,1,0,f67346c4df4d4654be1e58355256f0585f7f6bda9ba6e5b229ab61fb79726283,47,331
s3d001,final,IFEval,ifeval_style,instruction_following,ifeval:16,4014190db7e5475afbff35317833b906d5fa612aeb849baaebd50066876cd002,False,0,1,0,8d6b064d47253ff711c306a8968f7c0123c66de0efe5b80e568494f6282c099b,41,50
